folder,date,type_of_recommendation,rank,url_code,url,annotation
p6,8/12/2020,Customers who shopped,1,465057969,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F0465057969%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3D1KNEVYH1QAA9DKYJGKB6%26pd_rd_wg%3D3L7no%26pd_rd_i%3D0465057969%26pd_rd_w%3DTkslD%26pd_rd_r%3D88d7af56-c782-40e0-8cf2-c0df46c92a4a%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,-1
p6,8/12/2020,Frequently bought with,1,803657668,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=2&clickType=Title&url=%2Fdp%2F0803657668%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3D1KNEVYH1QAA9DKYJGKB6%26pd_rd_wg%3D3L7no%26pd_rd_i%3D0803657668%26pd_rd_w%3DwSKgQ%26pd_rd_r%3D88d7af56-c782-40e0-8cf2-c0df46c92a4a%26ref_%3Dpd_luc_rh_crh_rh_bxgy_02_01_t_img_lh/,0
p6,8/12/2020,Related to items,1,62947494,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=3&clickType=Title&url=%2Fdp%2F0062947494%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3D1KNEVYH1QAA9DKYJGKB6%26pd_rd_wg%3D3L7no%26pd_rd_i%3D0062947494%26pd_rd_w%3DFkmDs%26pd_rd_r%3D88d7af56-c782-40e0-8cf2-c0df46c92a4a%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_03_01_t_img_lh/,0
p6,8/12/2020,Customers also bought,1,195307143,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F0195307143%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3D1KNEVYH1QAA9DKYJGKB6%26pd_rd_wg%3D3L7no%26pd_rd_i%3D0195307143%26pd_rd_w%3DVNDc5%26pd_rd_r%3D88d7af56-c782-40e0-8cf2-c0df46c92a4a%26ref_%3Dpd_luc_rh_crh_rh_top_sim_04_01_t_img_lh/,0
p6,8/13/2020,Customers who shopped,1,1284093131,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F1284093131%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3DEMD3RTS703VWFAYKPM3M%26pd_rd_wg%3DHInAI%26pd_rd_i%3D1284093131%26pd_rd_w%3DYJiCJ%26pd_rd_r%3D6185cb72-5f67-416e-b523-5e7b448fbf69%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,0
p6,8/13/2020,Related to items,1,032335761X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=2&clickType=Title&url=%2Fdp%2F032335761X%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DEMD3RTS703VWFAYKPM3M%26pd_rd_wg%3DHInAI%26pd_rd_i%3D032335761X%26pd_rd_w%3Du3CFl%26pd_rd_r%3D6185cb72-5f67-416e-b523-5e7b448fbf69%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_02_01_t_img_lh/,-1
p6,8/13/2020,Customers also bought,1,803667183,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=3&clickType=Title&url=%2Fdp%2F0803667183%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3DEMD3RTS703VWFAYKPM3M%26pd_rd_wg%3DHInAI%26pd_rd_i%3D0803667183%26pd_rd_w%3DdnTuw%26pd_rd_r%3D6185cb72-5f67-416e-b523-5e7b448fbf69%26ref_%3Dpd_luc_rh_crh_rh_top_sim_03_01_t_img_lh/,0
p6,8/13/2020,Customers who bought,1,803638272,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-purchase-sims-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F0803638272%3Fpsc%3D1%26pf_rd_p%3D318c9519-5085-40ca-bfcb-99263052b0b8%26pf_rd_r%3DEMD3RTS703VWFAYKPM3M%26pd_rd_wg%3DHInAI%26pd_rd_i%3D0803638272%26pd_rd_w%3DoRoHw%26pd_rd_r%3D6185cb72-5f67-416e-b523-5e7b448fbf69%26ref_%3Dpd_luc_rh_crh_rh_sim_04_01_t_img_lh/,0
p6,8/14/2020,Customers who shopped,1,465057969,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F0465057969%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3DVYB793QEBE33NB6957PQ%26pd_rd_wg%3DNozIr%26pd_rd_i%3D0465057969%26pd_rd_w%3DmatKS%26pd_rd_r%3D64a6c7e7-34d4-4592-a843-c24c6b567d60%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,-1
p6,8/14/2020,Frequently bought with,1,316346624,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=2&clickType=Title&url=%2Fdp%2F0316346624%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3DVYB793QEBE33NB6957PQ%26pd_rd_wg%3DNozIr%26pd_rd_i%3D0316346624%26pd_rd_w%3DCzz1S%26pd_rd_r%3D64a6c7e7-34d4-4592-a843-c24c6b567d60%26ref_%3Dpd_luc_rh_crh_rh_bxgy_02_01_t_img_lh/,0
p6,8/14/2020,Top picks for,1,1555977200,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=3&clickType=Title&url=%2Fdp%2F1555977200%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DVYB793QEBE33NB6957PQ%26pd_rd_wg%3DNozIr%26pd_rd_i%3D1555977200%26pd_rd_w%3DfDpAz%26pd_rd_r%3D64a6c7e7-34d4-4592-a843-c24c6b567d60%26ref_%3Dpd_luc_rh_rtpb_03_01_t_img_lh/,-1
p6,8/14/2020,Customers also bought,1,188121740X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F188121740X%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3DVYB793QEBE33NB6957PQ%26pd_rd_wg%3DNozIr%26pd_rd_i%3D188121740X%26pd_rd_w%3DPeFBy%26pd_rd_r%3D64a6c7e7-34d4-4592-a843-c24c6b567d60%26ref_%3Dpd_luc_rh_crh_rh_top_sim_04_01_t_img_lh/,1
p6,8/15/2020,Customers who shopped,1,032335761X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F032335761X%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3DX6CT451ZA7C0KHFEBC35%26pd_rd_wg%3DypHKW%26pd_rd_i%3D032335761X%26pd_rd_w%3DwF6Z1%26pd_rd_r%3D4c29813e-a3a6-48b5-9acb-18cd00ffa918%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,-1
p6,8/15/2020,Related to items,1,465057969,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=2&clickType=Title&url=%2Fdp%2F0465057969%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DX6CT451ZA7C0KHFEBC35%26pd_rd_wg%3DypHKW%26pd_rd_i%3D0465057969%26pd_rd_w%3Dm95in%26pd_rd_r%3D4c29813e-a3a6-48b5-9acb-18cd00ffa918%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_02_01_t_img_lh/,-1
p6,8/15/2020,Top picks for,1,019092893X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=3&clickType=Title&url=%2Fdp%2F019092893X%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DX6CT451ZA7C0KHFEBC35%26pd_rd_wg%3DypHKW%26pd_rd_i%3D019092893X%26pd_rd_w%3DUIMhB%26pd_rd_r%3D4c29813e-a3a6-48b5-9acb-18cd00ffa918%26ref_%3Dpd_luc_rh_rtpb_03_01_t_img_lh/,0
p6,8/15/2020,Customers who bought,1,195307143,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-normal-hash-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F0195307143%3Fpsc%3D1%26pf_rd_p%3D8cce2158-9ed7-4657-9f82-d87dc722d64b%26pf_rd_r%3DX6CT451ZA7C0KHFEBC35%26pd_rd_wg%3DypHKW%26pd_rd_i%3D0195307143%26pd_rd_w%3D33vLu%26pd_rd_r%3D4c29813e-a3a6-48b5-9acb-18cd00ffa918%26ref_%3Dpd_luc_rh_crh_rh_hashrec_04_01_t_img_lh/,0
p6,8/16/2020,Customers who shopped,1,865478066,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F0865478066%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3DAJX4H2JTYBPMVBJVQETQ%26pd_rd_wg%3DkYTNx%26pd_rd_i%3D0865478066%26pd_rd_w%3DquI8C%26pd_rd_r%3D97879e1c-b55d-4915-a480-714ee0f1ef71%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,1
p6,8/16/2020,Related to items,1,465057969,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=2&clickType=Title&url=%2Fdp%2F0465057969%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DAJX4H2JTYBPMVBJVQETQ%26pd_rd_wg%3DkYTNx%26pd_rd_i%3D0465057969%26pd_rd_w%3Df8vkC%26pd_rd_r%3D97879e1c-b55d-4915-a480-714ee0f1ef71%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_02_01_t_img_lh/,-1
p6,8/16/2020,Frequently bought with,1,393310728,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=3&clickType=Title&url=%2Fdp%2F0393310728%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3DAJX4H2JTYBPMVBJVQETQ%26pd_rd_wg%3DkYTNx%26pd_rd_i%3D0393310728%26pd_rd_w%3DuVnxS%26pd_rd_r%3D97879e1c-b55d-4915-a480-714ee0f1ef71%26ref_%3Dpd_luc_rh_crh_rh_bxgy_03_01_t_img_lh/,0
p6,8/16/2020,Top picks for,1,982537727,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=4&clickType=Title&url=%2Fdp%2F0982537727%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DAJX4H2JTYBPMVBJVQETQ%26pd_rd_wg%3DkYTNx%26pd_rd_i%3D0982537727%26pd_rd_w%3D9XSTI%26pd_rd_r%3D97879e1c-b55d-4915-a480-714ee0f1ef71%26ref_%3Dpd_luc_rh_rtpb_04_01_t_img_lh/,0
p6,8/17/2020,Customers who shopped,1,188121740X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F188121740X%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3DX8HF54JDZ0SYYJ8HXPTY%26pd_rd_wg%3DaQHgG%26pd_rd_i%3D188121740X%26pd_rd_w%3DaOXlV%26pd_rd_r%3Ddff88577-2e0d-4f26-95b7-dc0a974b52a8%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,1
p6,8/17/2020,Related to items,1,465057969,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=2&clickType=Title&url=%2Fdp%2F0465057969%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DX8HF54JDZ0SYYJ8HXPTY%26pd_rd_wg%3DaQHgG%26pd_rd_i%3D0465057969%26pd_rd_w%3D3LKg5%26pd_rd_r%3Ddff88577-2e0d-4f26-95b7-dc0a974b52a8%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_02_01_t_img_lh/,-1
p6,8/17/2020,Frequently bought with,1,B07YF8S143,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=3&clickType=Title&url=%2Fdp%2FB07YF8S143%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3DX8HF54JDZ0SYYJ8HXPTY%26pd_rd_wg%3DaQHgG%26pd_rd_i%3DB07YF8S143%26pd_rd_w%3DUE9Gm%26pd_rd_r%3Ddff88577-2e0d-4f26-95b7-dc0a974b52a8%26ref_%3Dpd_luc_rh_crh_rh_bxgy_03_01_t_img_lh/,0
p6,8/17/2020,Top picks for,1,1603587772,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=4&clickType=Title&url=%2Fdp%2F1603587772%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DX8HF54JDZ0SYYJ8HXPTY%26pd_rd_wg%3DaQHgG%26pd_rd_i%3D1603587772%26pd_rd_w%3DxN3kw%26pd_rd_r%3Ddff88577-2e0d-4f26-95b7-dc0a974b52a8%26ref_%3Dpd_luc_rh_rtpb_04_01_t_img_lh/,1
p6,8/18/2020,Customers who shopped,1,1620872129,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F1620872129%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3DFSQ7QS1WJTGM4762RJ7A%26pd_rd_wg%3DqjUxs%26pd_rd_i%3D1620872129%26pd_rd_w%3D8lupR%26pd_rd_r%3D3dd08fc4-9113-45de-87ca-ec7887ff759a%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,1
p6,8/18/2020,Related to items,1,032335761X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=2&clickType=Title&url=%2Fdp%2F032335761X%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DFSQ7QS1WJTGM4762RJ7A%26pd_rd_wg%3DqjUxs%26pd_rd_i%3D032335761X%26pd_rd_w%3D74lxl%26pd_rd_r%3D3dd08fc4-9113-45de-87ca-ec7887ff759a%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_02_01_t_img_lh/,-1
p6,8/18/2020,Top picks for,1,1501735624,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=3&clickType=Title&url=%2Fdp%2F1501735624%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DFSQ7QS1WJTGM4762RJ7A%26pd_rd_wg%3DqjUxs%26pd_rd_i%3D1501735624%26pd_rd_w%3DwjFVC%26pd_rd_r%3D3dd08fc4-9113-45de-87ca-ec7887ff759a%26ref_%3Dpd_luc_rh_rtpb_03_01_t_img_lh/,-1
p6,8/18/2020,Customers also bought,1,069117900X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F069117900X%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3DFSQ7QS1WJTGM4762RJ7A%26pd_rd_wg%3DqjUxs%26pd_rd_i%3D069117900X%26pd_rd_w%3Dl71Fh%26pd_rd_r%3D3dd08fc4-9113-45de-87ca-ec7887ff759a%26ref_%3Dpd_luc_rh_crh_rh_top_sim_04_01_t_img_lh/,-1
p2,8/12/2020,Customers who shopped,1,188121740X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf&column=1&row=1&clickType=Title&url=%2Fdp%2F188121740X%3Fpsc%3D1%26pf_rd_p%3D995e9308-9761-4a71-9419-82fd033b88fd%26pf_rd_r%3DFRNAWBMGYCTM0HQDWJ92%26pd_rd_wg%3DP7sEV%26pd_rd_i%3D188121740X%26pd_rd_w%3DUwSWn%26pd_rd_r%3D4d39b354-0998-411b-b656-722e18514f3b%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,1
p2,8/12/2020,Frequently bought with,1,1510752242,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=2&clickType=Title&url=%2Fdp%2F1510752242%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3DFRNAWBMGYCTM0HQDWJ92%26pd_rd_wg%3DP7sEV%26pd_rd_i%3D1510752242%26pd_rd_w%3DPT0ai%26pd_rd_r%3D4d39b354-0998-411b-b656-722e18514f3b%26ref_%3Dpd_luc_rh_crh_rh_bxgy_02_01_t_img_lh/,1
p2,8/12/2020,Customers also bought,1,1091757712,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=3&clickType=Title&url=%2Fdp%2F1091757712%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3DFRNAWBMGYCTM0HQDWJ92%26pd_rd_wg%3DP7sEV%26pd_rd_i%3D1091757712%26pd_rd_w%3DJ9EIF%26pd_rd_r%3D4d39b354-0998-411b-b656-722e18514f3b%26ref_%3Dpd_luc_rh_crh_rh_top_sim_03_01_t_img_lh/,1
p2,8/12/2020,Related to items,1,1717583679,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=4&clickType=Title&url=%2Fdp%2F1717583679%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DFRNAWBMGYCTM0HQDWJ92%26pd_rd_wg%3DP7sEV%26pd_rd_i%3D1717583679%26pd_rd_w%3DGi46R%26pd_rd_r%3D4d39b354-0998-411b-b656-722e18514f3b%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_04_01_t_img_lh/,1
p2,8/13/2020,Customers who shopped,1,1101884231,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F1101884231%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3DJCZ7HR0D94A09119765E%26pd_rd_wg%3DzRkzI%26pd_rd_i%3D1101884231%26pd_rd_w%3DxID4T%26pd_rd_r%3Dcb113871-3b92-4d28-8380-fa89eff5b9d7%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,1
p2,8/13/2020,Frequently bought with,1,316198269,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=2&clickType=Title&url=%2Fdp%2F0316198269%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3DJCZ7HR0D94A09119765E%26pd_rd_wg%3DzRkzI%26pd_rd_i%3D0316198269%26pd_rd_w%3Dd32Eu%26pd_rd_r%3Dcb113871-3b92-4d28-8380-fa89eff5b9d7%26ref_%3Dpd_luc_rh_crh_rh_bxgy_02_01_t_img_lh/,0
p2,8/13/2020,Sponsored products related,1,1951056388,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_SponsoredProductsRemoteHUCEXPSubstitutes&column=1&row=3&clickType=Title&url=%2Fgp%2Fslredirect%2FpicassoRedirect.html%2Fref%3Dpd_luc_rh_sspa_dk_huc_pt_expsub_0%3Fie%3DUTF8%26adId%3DA10411123F5LXOC44JGUE%26qualifier%3D1597293337%26id%3D8331432613374252%26widgetName%3Dsp_huc_mrai%26url%3D%252Fdp%252F1951056388%252Fref%253Dpd_luc_rh_sspa_dk_huc_pt_expsub_0%253Fpsc%253D1/,0
p2,8/13/2020,Customers also bought,1,999516523,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F0999516523%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3DJCZ7HR0D94A09119765E%26pd_rd_wg%3DzRkzI%26pd_rd_i%3D0999516523%26pd_rd_w%3DEYrJe%26pd_rd_r%3Dcb113871-3b92-4d28-8380-fa89eff5b9d7%26ref_%3Dpd_luc_rh_crh_rh_top_sim_04_01_t_img_lh/,1
p2,8/14/2020,Customers who shopped,1,316180521,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf&column=1&row=1&clickType=Title&url=%2Fdp%2F0316180521%3Fpsc%3D1%26pf_rd_p%3D995e9308-9761-4a71-9419-82fd033b88fd%26pf_rd_r%3DQ9NC2DVNEY9FGTJG1ENG%26pd_rd_wg%3DbXbqA%26pd_rd_i%3D0316180521%26pd_rd_w%3D2Kwx6%26pd_rd_r%3D0edba068-bf01-46ae-970b-1cb309c56157%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,1
p2,8/14/2020,Frequently bought with,1,1603588248,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=2&clickType=Title&url=%2Fdp%2F1603588248%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3DQ9NC2DVNEY9FGTJG1ENG%26pd_rd_wg%3DbXbqA%26pd_rd_i%3D1603588248%26pd_rd_w%3DwQwSA%26pd_rd_r%3D0edba068-bf01-46ae-970b-1cb309c56157%26ref_%3Dpd_luc_rh_crh_rh_bxgy_02_01_t_img_lh/,1
p2,8/14/2020,Top picks for,1,1118663438,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=3&clickType=Title&url=%2Fdp%2F1118663438%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DQ9NC2DVNEY9FGTJG1ENG%26pd_rd_wg%3DbXbqA%26pd_rd_i%3D1118663438%26pd_rd_w%3DXVF8y%26pd_rd_r%3D0edba068-bf01-46ae-970b-1cb309c56157%26ref_%3Dpd_luc_rh_rtpb_03_01_t_img_lh/,1
p2,8/14/2020,Customers also bought,1,1451636091,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F1451636091%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3DQ9NC2DVNEY9FGTJG1ENG%26pd_rd_wg%3DbXbqA%26pd_rd_i%3D1451636091%26pd_rd_w%3DRBkCs%26pd_rd_r%3D0edba068-bf01-46ae-970b-1cb309c56157%26ref_%3Dpd_luc_rh_crh_rh_top_sim_04_01_t_img_lh/,0
p2,8/15/2020,Customers who shopped,1,188121740X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf&column=1&row=1&clickType=Title&url=%2Fdp%2F188121740X%3Fpsc%3D1%26pf_rd_p%3D995e9308-9761-4a71-9419-82fd033b88fd%26pf_rd_r%3DJ2SPQWDCZWBEYZC2FNYS%26pd_rd_wg%3D8CntR%26pd_rd_i%3D188121740X%26pd_rd_w%3D9Qhyo%26pd_rd_r%3D6bc32541-3985-4c95-a906-432233544a0a%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,1
p2,8/15/2020,Frequently bought with,1,1510752242,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=2&clickType=Title&url=%2Fdp%2F1510752242%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3DJ2SPQWDCZWBEYZC2FNYS%26pd_rd_wg%3D8CntR%26pd_rd_i%3D1510752242%26pd_rd_w%3DGDF0r%26pd_rd_r%3D6bc32541-3985-4c95-a906-432233544a0a%26ref_%3Dpd_luc_rh_crh_rh_bxgy_02_01_t_img_lh/,1
p2,8/15/2020,Top picks for,1,1623173205,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=3&clickType=Title&url=%2Fdp%2F1623173205%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DJ2SPQWDCZWBEYZC2FNYS%26pd_rd_wg%3D8CntR%26pd_rd_i%3D1623173205%26pd_rd_w%3DKJswz%26pd_rd_r%3D6bc32541-3985-4c95-a906-432233544a0a%26ref_%3Dpd_luc_rh_rtpb_03_01_t_img_lh/,0
