folder,date,rank,url_code,type_reco,url,annotation
p18,8/13/2020,1,1284093131,frequently bought together,http://www.amazon.com/Clinical-Guidelines-Advanced-Practice-Nursing/dp/1284093131/ref=pd_bxgy_img_2/136-7507623-0351968?_encoding=UTF8&pd_rd_i=1284093131&pd_rd_r=b5c54efe-6096-41db-b06b-5f3c89aee6ef&pd_rd_w=ph1Ls&pd_rd_wg=ds7M4&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=41T7AASM84R3FTG3GKBN&psc=1&refRID=41T7AASM84R3FTG3GKBN,0
p18,8/13/2020,2,803638019,frequently bought together,http://www.amazon.com/Primary-Care-Science-Advanced-Practice/dp/0803638019/ref=pd_bxgy_img_3/136-7507623-0351968?_encoding=UTF8&pd_rd_i=0803638019&pd_rd_r=b5c54efe-6096-41db-b06b-5f3c89aee6ef&pd_rd_w=ph1Ls&pd_rd_wg=ds7M4&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=41T7AASM84R3FTG3GKBN&psc=1&refRID=41T7AASM84R3FTG3GKBN,0
p18,8/13/2020,1,1975109260,viewed this item also viewed,http://www.amazon.com/Nursing2020-Drug-Handbook-Nursing/dp/1975109260/ref=rtpb_1/136-7507623-0351968?_encoding=UTF8&pd_rd_i=1975109260&pd_rd_r=b5c54efe-6096-41db-b06b-5f3c89aee6ef&pd_rd_w=codQV&pd_rd_wg=ds7M4&pf_rd_p=f7202093-0954-4711-b94f-ba83dd9c882e&pf_rd_r=41T7AASM84R3FTG3GKBN&psc=1&refRID=41T7AASM84R3FTG3GKBN,0
p18,8/13/2020,1,1284093131,bought this item also bought,http://www.amazon.com/Clinical-Guidelines-Advanced-Practice-Nursing/dp/1284093131/ref=pd_sim_14_1/136-7507623-0351968?_encoding=UTF8&pd_rd_i=1284093131&pd_rd_r=b5c54efe-6096-41db-b06b-5f3c89aee6ef&pd_rd_w=wPJel&pd_rd_wg=ds7M4&pf_rd_p=e2ec6e52-b3cf-46fd-9026-eedc9747371d&pf_rd_r=41T7AASM84R3FTG3GKBN&psc=1&refRID=41T7AASM84R3FTG3GKBN,0
p18,8/13/2020,1,161002348X,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A04041702AE6HMVLT5QM3&qualifier=1597293213&id=2680436415755319&widgetName=sp_detail&url=%2Fdp%2F161002348X%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p18,8/14/2020,1,465057969,frequently bought together,http://www.amazon.com/Deadly-Choices-Anti-Vaccine-Movement-Threatens/dp/0465057969/ref=pd_bxgy_img_2/130-0619784-9337936?_encoding=UTF8&pd_rd_i=0465057969&pd_rd_r=2b4bbd48-da5a-4dbe-ad1d-8ef3727196ff&pd_rd_w=E8gcg&pd_rd_wg=DNP1G&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=X66NC330X0S861BKV01E&psc=1&refRID=X66NC330X0S861BKV01E,-1
p18,8/14/2020,2,1421426609,frequently bought together,http://www.amazon.com/Peter-J-Hotez/dp/1421426609/ref=pd_bxgy_img_3/130-0619784-9337936?_encoding=UTF8&pd_rd_i=1421426609&pd_rd_r=2b4bbd48-da5a-4dbe-ad1d-8ef3727196ff&pd_rd_w=E8gcg&pd_rd_wg=DNP1G&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=X66NC330X0S861BKV01E&psc=1&refRID=X66NC330X0S861BKV01E,-1
p18,8/14/2020,1,465057969,bought this item also bought,http://www.amazon.com/Deadly-Choices-Anti-Vaccine-Movement-Threatens/dp/0465057969/ref=pd_sim_14_1/130-0619784-9337936?_encoding=UTF8&pd_rd_i=0465057969&pd_rd_r=2b4bbd48-da5a-4dbe-ad1d-8ef3727196ff&pd_rd_w=DOkhs&pd_rd_wg=DNP1G&pf_rd_p=e2ec6e52-b3cf-46fd-9026-eedc9747371d&pf_rd_r=X66NC330X0S861BKV01E&psc=1&refRID=X66NC330X0S861BKV01E,-1
p18,8/14/2020,1,465057969,buy after viewing,http://www.amazon.com/Deadly-Choices-Anti-Vaccine-Movement-Threatens/dp/0465057969/ref=pd_vtp_14_1/130-0619784-9337936?_encoding=UTF8&pd_rd_i=0465057969&pd_rd_r=2b4bbd48-da5a-4dbe-ad1d-8ef3727196ff&pd_rd_w=i0Jqz&pd_rd_wg=DNP1G&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=X66NC330X0S861BKV01E&psc=1&refRID=X66NC330X0S861BKV01E,-1
p18,8/14/2020,1,1712844695,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A09608432H1ZR47RSLVTU&qualifier=1597379612&id=3467142433084785&widgetName=sp_detail&url=%2Fdp%2F1712844695%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p18,8/15/2020,1,465057969,bought this item also bought,http://www.amazon.com/Deadly-Choices-Anti-Vaccine-Movement-Threatens/dp/0465057969/ref=pd_sim_14_1/130-0619784-9337936?_encoding=UTF8&pd_rd_i=0465057969&pd_rd_r=a754abb0-2026-4f6f-b8d6-83c9ad4e5ae1&pd_rd_w=ygU7D&pd_rd_wg=Rr0Jo&pf_rd_p=e2ec6e52-b3cf-46fd-9026-eedc9747371d&pf_rd_r=BGC725QPGK6FRJ7DYKZQ&psc=1&refRID=BGC725QPGK6FRJ7DYKZQ,-1
p18,8/15/2020,1,1070693359,buy after viewing,http://www.amazon.com/Plotkin-Vaccines-Stanley/dp/1070693359/ref=pd_vtp_14_1/130-0619784-9337936?_encoding=UTF8&pd_rd_i=1070693359&pd_rd_r=a754abb0-2026-4f6f-b8d6-83c9ad4e5ae1&pd_rd_w=iIviy&pd_rd_wg=Rr0Jo&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=BGC725QPGK6FRJ7DYKZQ&psc=1&refRID=BGC725QPGK6FRJ7DYKZQ,-1
p18,8/15/2020,1,1981070486,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A02609003RSFQ8UTT2Q1K&qualifier=1597466012&id=1915006172196903&widgetName=sp_detail&url=%2Fdp%2F1981070486%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p18,8/16/2020,1,1569767068,frequently bought together,http://www.amazon.com/Culinary-Reactions-Everyday-Chemistry-Cooking/dp/1569767068/ref=pd_bxgy_img_2/130-0619784-9337936?_encoding=UTF8&pd_rd_i=1569767068&pd_rd_r=39525ff8-2995-42b6-9b54-3e31ea39d729&pd_rd_w=En0sS&pd_rd_wg=48gkP&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=DS9PVN6V383ZHZSPFGC3&psc=1&refRID=DS9PVN6V383ZHZSPFGC3,0
p18,8/16/2020,2,393058697,frequently bought together,http://www.amazon.com/What-Einstein-Told-His-Cook/dp/0393058697/ref=pd_bxgy_img_3/130-0619784-9337936?_encoding=UTF8&pd_rd_i=0393058697&pd_rd_r=39525ff8-2995-42b6-9b54-3e31ea39d729&pd_rd_w=En0sS&pd_rd_wg=48gkP&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=DS9PVN6V383ZHZSPFGC3&psc=1&refRID=DS9PVN6V383ZHZSPFGC3,0
p18,8/16/2020,1,1569767068,buy after viewing,http://www.amazon.com/Culinary-Reactions-Everyday-Chemistry-Cooking/dp/1569767068/ref=pd_vtp_14_1/130-0619784-9337936?_encoding=UTF8&pd_rd_i=1569767068&pd_rd_r=39525ff8-2995-42b6-9b54-3e31ea39d729&pd_rd_w=ZUlBd&pd_rd_wg=48gkP&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=DS9PVN6V383ZHZSPFGC3&psc=1&refRID=DS9PVN6V383ZHZSPFGC3,0
p18,8/16/2020,1,1938895304,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0532469GHRHZDHW6ZDR&qualifier=1597552413&id=2361018220993761&widgetName=sp_detail&url=%2Fdp%2F1938895304%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p18,8/17/2020,1,1480216895,frequently bought together,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_bxgy_img_2/139-4682756-9216324?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=26c1ed3f-9f34-4738-9be4-89b1a7d4cbd3&pd_rd_w=e9yK4&pd_rd_wg=H6mVE&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=C7CZF9TSDKW8YF5EK2A5&psc=1&refRID=C7CZF9TSDKW8YF5EK2A5,1
p18,8/17/2020,2,578648059,frequently bought together,http://www.amazon.com/Vaccine-Free-Me-Doctor-Reed-Dafaqs/dp/0578648059/ref=pd_bxgy_img_3/139-4682756-9216324?_encoding=UTF8&pd_rd_i=0578648059&pd_rd_r=26c1ed3f-9f34-4738-9be4-89b1a7d4cbd3&pd_rd_w=e9yK4&pd_rd_wg=H6mVE&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=C7CZF9TSDKW8YF5EK2A5&psc=1&refRID=C7CZF9TSDKW8YF5EK2A5,1
p18,8/17/2020,1,578648059,bought this item also bought,http://www.amazon.com/Vaccine-Free-Me-Doctor-Reed-Dafaqs/dp/0578648059/ref=pd_sim_14_1/139-4682756-9216324?_encoding=UTF8&pd_rd_i=0578648059&pd_rd_r=26c1ed3f-9f34-4738-9be4-89b1a7d4cbd3&pd_rd_w=8DpNk&pd_rd_wg=H6mVE&pf_rd_p=672258bc-00f4-47f4-af1f-47dd66456e39&pf_rd_r=C7CZF9TSDKW8YF5EK2A5&psc=1&refRID=C7CZF9TSDKW8YF5EK2A5,1
p18,8/17/2020,1,188121740X,buy after viewing,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_vtp_14_1/139-4682756-9216324?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=26c1ed3f-9f34-4738-9be4-89b1a7d4cbd3&pd_rd_w=F7dnh&pd_rd_wg=H6mVE&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=C7CZF9TSDKW8YF5EK2A5&psc=1&refRID=C7CZF9TSDKW8YF5EK2A5,1
p18,8/17/2020,1,1734053836,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A044179111WFFRV72OULW&qualifier=1597638812&id=2275894941945657&widgetName=sp_detail&url=%2Fdp%2F1734053836%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p18,8/18/2020,1,62222988,frequently bought together,http://www.amazon.com/Do-You-Believe-Magic-Supplements/dp/0062222988/ref=pd_bxgy_img_2/139-4682756-9216324?_encoding=UTF8&pd_rd_i=0062222988&pd_rd_r=4c4d2898-c6e4-4ce9-9acd-827dd7e21150&pd_rd_w=CkCrO&pd_rd_wg=J07jO&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=XKAPPFTMP9FW20Z61PMB&psc=1&refRID=XKAPPFTMP9FW20Z61PMB,-1
p18,8/18/2020,2,231153074,frequently bought together,http://www.amazon.com/Vaccines-Your-Child-Separating-Fiction/dp/0231153074/ref=pd_bxgy_img_3/139-4682756-9216324?_encoding=UTF8&pd_rd_i=0231153074&pd_rd_r=4c4d2898-c6e4-4ce9-9acd-827dd7e21150&pd_rd_w=CkCrO&pd_rd_wg=J07jO&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=XKAPPFTMP9FW20Z61PMB&psc=1&refRID=XKAPPFTMP9FW20Z61PMB,-1
p18,8/18/2020,1,006122796X,viewed this item also viewed,http://www.amazon.com/Vaccinated-Defeat-Worlds-Deadliest-Diseases/dp/006122796X/ref=pd_sbs_14_1/139-4682756-9216324?_encoding=UTF8&pd_rd_i=006122796X&pd_rd_r=4c4d2898-c6e4-4ce9-9acd-827dd7e21150&pd_rd_w=Bh77x&pd_rd_wg=J07jO&pf_rd_p=b65ee94e-1282-43fc-a8b1-8bf931f6dfab&pf_rd_r=XKAPPFTMP9FW20Z61PMB&psc=1&refRID=XKAPPFTMP9FW20Z61PMB,-1
p18,8/18/2020,1,006122796X,buy after viewing,http://www.amazon.com/Vaccinated-Defeat-Worlds-Deadliest-Diseases/dp/006122796X/ref=pd_vtp_14_1/139-4682756-9216324?_encoding=UTF8&pd_rd_i=006122796X&pd_rd_r=4c4d2898-c6e4-4ce9-9acd-827dd7e21150&pd_rd_w=RmMQI&pd_rd_wg=J07jO&pf_rd_p=2f0ac0b2-44b6-4a63-a1f1-ced82560ff89&pf_rd_r=XKAPPFTMP9FW20Z61PMB&psc=1&refRID=XKAPPFTMP9FW20Z61PMB,-1
p18,8/18/2020,1,994741847,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A06507783L52W1ZT6KDFZ&qualifier=1597725213&id=6404524731993921&widgetName=sp_detail&url=%2Fdp%2F0994741847%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,1
p13,8/12/2020,1,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_2/132-3447268-9540948?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=9e5f29ec-bde9-49d0-86bf-f00417740163&pd_rd_w=9aud1&pd_rd_wg=tZ8y9&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=0AA5YFY8JKJQKNK9J9QQ&psc=1&refRID=0AA5YFY8JKJQKNK9J9QQ,1
p13,8/12/2020,2,1620872129,frequently bought together,http://www.amazon.com/Vaccine-Epidemic-Corporate-Coercive-Government/dp/1620872129/ref=pd_bxgy_img_3/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1620872129&pd_rd_r=9e5f29ec-bde9-49d0-86bf-f00417740163&pd_rd_w=9aud1&pd_rd_wg=tZ8y9&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=0AA5YFY8JKJQKNK9J9QQ&psc=1&refRID=0AA5YFY8JKJQKNK9J9QQ,1
p13,8/12/2020,1,188121740X,viewed this item also viewed,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_sbs_14_1/132-3447268-9540948?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=9e5f29ec-bde9-49d0-86bf-f00417740163&pd_rd_w=OTJMq&pd_rd_wg=tZ8y9&pf_rd_p=b65ee94e-1282-43fc-a8b1-8bf931f6dfab&pf_rd_r=0AA5YFY8JKJQKNK9J9QQ&psc=1&refRID=0AA5YFY8JKJQKNK9J9QQ,1
p13,8/12/2020,1,188121740X,buy after viewing,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_vtp_14_1/132-3447268-9540948?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=9e5f29ec-bde9-49d0-86bf-f00417740163&pd_rd_w=gWUap&pd_rd_wg=tZ8y9&pf_rd_p=2f0ac0b2-44b6-4a63-a1f1-ced82560ff89&pf_rd_r=0AA5YFY8JKJQKNK9J9QQ&psc=1&refRID=0AA5YFY8JKJQKNK9J9QQ,1
p13,8/12/2020,1,B088SSMNKC,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A02947472KA2Y3A4VUZ49&qualifier=1597206812&id=6687599741289960&widgetName=sp_detail&url=%2Fdp%2FB088SSMNKC%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,1
p13,8/13/2020,1,1101884231,frequently bought together,http://www.amazon.com/Vaccine-Friendly-Plan-Effective-Health-Pregnancy/dp/1101884231/ref=pd_bxgy_img_2/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1101884231&pd_rd_r=6939a4a9-4d6a-4cf8-8077-e0cee961aaba&pd_rd_w=PmRm6&pd_rd_wg=AZBEq&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=QRVSWKGZ0QPAZFQ7EQH3&psc=1&refRID=QRVSWKGZ0QPAZFQ7EQH3,1
p13,8/13/2020,2,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_3/132-3447268-9540948?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=6939a4a9-4d6a-4cf8-8077-e0cee961aaba&pd_rd_w=PmRm6&pd_rd_wg=AZBEq&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=QRVSWKGZ0QPAZFQ7EQH3&psc=1&refRID=QRVSWKGZ0QPAZFQ7EQH3,1
p13,8/13/2020,1,B006XISCNA,viewed this item also viewed,http://www.amazon.com/Lansinoh-Breastmilk-Breastfeeding-Directly-Essentials/dp/B006XISCNA/ref=rtpb_1/132-3447268-9540948?_encoding=UTF8&pd_rd_i=B006XISCNA&pd_rd_r=6939a4a9-4d6a-4cf8-8077-e0cee961aaba&pd_rd_w=LUZKN&pd_rd_wg=AZBEq&pf_rd_p=f7202093-0954-4711-b94f-ba83dd9c882e&pf_rd_r=QRVSWKGZ0QPAZFQ7EQH3&psc=1&refRID=QRVSWKGZ0QPAZFQ7EQH3,0
p13,8/13/2020,1,1101884231,buy after viewing,http://www.amazon.com/Vaccine-Friendly-Plan-Effective-Health-Pregnancy/dp/1101884231/ref=pd_vtp_14_1/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1101884231&pd_rd_r=6939a4a9-4d6a-4cf8-8077-e0cee961aaba&pd_rd_w=EP6tA&pd_rd_wg=AZBEq&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=QRVSWKGZ0QPAZFQ7EQH3&psc=1&refRID=QRVSWKGZ0QPAZFQ7EQH3,1
p13,8/13/2020,1,194451547X,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0792267Y9MM1PV6G872&qualifier=1597293213&id=2270604571208753&widgetName=sp_detail&url=%2Fdp%2F194451547X%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p13,8/14/2020,1,316180521,frequently bought together,http://www.amazon.com/Vaccine-Book-Decision-Parenting-Library/dp/0316180521/ref=pd_bxgy_img_2/132-3447268-9540948?_encoding=UTF8&pd_rd_i=0316180521&pd_rd_r=07720c00-8093-4860-bcc3-6dbcef81bfea&pd_rd_w=72IXp&pd_rd_wg=nSDbv&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=HWER1B8JJS12B2R23JY3&psc=1&refRID=HWER1B8JJS12B2R23JY3,1
p13,8/14/2020,2,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_3/132-3447268-9540948?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=07720c00-8093-4860-bcc3-6dbcef81bfea&pd_rd_w=72IXp&pd_rd_wg=nSDbv&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=HWER1B8JJS12B2R23JY3&psc=1&refRID=HWER1B8JJS12B2R23JY3,1
p13,8/14/2020,1,316180521,bought this item also bought,http://www.amazon.com/Vaccine-Book-Decision-Parenting-Library/dp/0316180521/ref=pd_sim_14_1/132-3447268-9540948?_encoding=UTF8&pd_rd_i=0316180521&pd_rd_r=07720c00-8093-4860-bcc3-6dbcef81bfea&pd_rd_w=eFpJG&pd_rd_wg=nSDbv&pf_rd_p=672258bc-00f4-47f4-af1f-47dd66456e39&pf_rd_r=HWER1B8JJS12B2R23JY3&psc=1&refRID=HWER1B8JJS12B2R23JY3,1
p13,8/14/2020,1,316180521,buy after viewing,http://www.amazon.com/Vaccine-Book-Decision-Parenting-Library/dp/0316180521/ref=pd_vtp_14_1/132-3447268-9540948?_encoding=UTF8&pd_rd_i=0316180521&pd_rd_r=07720c00-8093-4860-bcc3-6dbcef81bfea&pd_rd_w=ABuaF&pd_rd_wg=nSDbv&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=HWER1B8JJS12B2R23JY3&psc=1&refRID=HWER1B8JJS12B2R23JY3,1
p13,8/14/2020,1,1683643550,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0189285U2R7S0JAUF25&qualifier=1597379612&id=6266825154293180&widgetName=sp_detail&url=%2Fdp%2F1683643550%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p13,8/15/2020,1,1480216895,frequently bought together,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_bxgy_img_2/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=02a48f1f-1c36-4a31-a79b-abbdbe299b4e&pd_rd_w=oq1UG&pd_rd_wg=GI5k4&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=146KTNEBS7XGHEG3ZMK8&psc=1&refRID=146KTNEBS7XGHEG3ZMK8,1
p13,8/15/2020,2,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_3/132-3447268-9540948?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=02a48f1f-1c36-4a31-a79b-abbdbe299b4e&pd_rd_w=oq1UG&pd_rd_wg=GI5k4&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=146KTNEBS7XGHEG3ZMK8&psc=1&refRID=146KTNEBS7XGHEG3ZMK8,1
p13,8/15/2020,1,1480216895,buy after viewing,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_vtp_14_1/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=02a48f1f-1c36-4a31-a79b-abbdbe299b4e&pd_rd_w=BGk6E&pd_rd_wg=GI5k4&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=146KTNEBS7XGHEG3ZMK8&psc=1&refRID=146KTNEBS7XGHEG3ZMK8,1
p13,8/15/2020,1,B08DBZD7Y4,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A104452012RCSXOLLCD9Q&qualifier=1597466012&id=6172737690696832&widgetName=sp_detail&url=%2Fdp%2FB08DBZD7Y4%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p13,8/16/2020,1,999516523,frequently bought together,http://www.amazon.com/Unvaccinated-Child-Treatment-Parents-Caregivers/dp/0999516523/ref=pd_bxgy_img_2/132-3447268-9540948?_encoding=UTF8&pd_rd_i=0999516523&pd_rd_r=b7e50417-a2b5-4577-8bb4-631c7b962208&pd_rd_w=UP07l&pd_rd_wg=FbyjH&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=4DH4VHJHSBWYA7RXZZYD&psc=1&refRID=4DH4VHJHSBWYA7RXZZYD,1
p13,8/16/2020,2,1480216895,frequently bought together,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_bxgy_img_3/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=b7e50417-a2b5-4577-8bb4-631c7b962208&pd_rd_w=UP07l&pd_rd_wg=FbyjH&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=4DH4VHJHSBWYA7RXZZYD&psc=1&refRID=4DH4VHJHSBWYA7RXZZYD,1
p13,8/16/2020,1,1480216895,buy after viewing,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_vtp_14_1/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=b7e50417-a2b5-4577-8bb4-631c7b962208&pd_rd_w=OQg8C&pd_rd_wg=FbyjH&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=4DH4VHJHSBWYA7RXZZYD&psc=1&refRID=4DH4VHJHSBWYA7RXZZYD,1
p13,8/16/2020,1,1938895223,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A00456933DH2YNFUSA2Y0&qualifier=1597552413&id=8991638026472881&widgetName=sp_detail&url=%2Fdp%2F1938895223%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p13,8/17/2020,1,1480216895,frequently bought together,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_bxgy_img_2/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=e7634167-36ca-4c8f-b692-59a254ff925f&pd_rd_w=x0PGQ&pd_rd_wg=iICR0&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=A4EHF9Q0HQFPFM2MSEA2&psc=1&refRID=A4EHF9Q0HQFPFM2MSEA2,1
p13,8/17/2020,2,1620872129,frequently bought together,http://www.amazon.com/Vaccine-Epidemic-Corporate-Coercive-Government/dp/1620872129/ref=pd_bxgy_img_3/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1620872129&pd_rd_r=e7634167-36ca-4c8f-b692-59a254ff925f&pd_rd_w=x0PGQ&pd_rd_wg=iICR0&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=A4EHF9Q0HQFPFM2MSEA2&psc=1&refRID=A4EHF9Q0HQFPFM2MSEA2,1
p13,8/17/2020,1,1480216895,bought this item also bought,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_sim_14_1/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=e7634167-36ca-4c8f-b692-59a254ff925f&pd_rd_w=tWkYz&pd_rd_wg=iICR0&pf_rd_p=672258bc-00f4-47f4-af1f-47dd66456e39&pf_rd_r=A4EHF9Q0HQFPFM2MSEA2&psc=1&refRID=A4EHF9Q0HQFPFM2MSEA2,1
p13,8/17/2020,1,1101884231,buy after viewing,http://www.amazon.com/Vaccine-Friendly-Plan-Effective-Health-Pregnancy/dp/1101884231/ref=pd_vtp_14_1/132-3447268-9540948?_encoding=UTF8&pd_rd_i=1101884231&pd_rd_r=e7634167-36ca-4c8f-b692-59a254ff925f&pd_rd_w=qPtUl&pd_rd_wg=iICR0&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=A4EHF9Q0HQFPFM2MSEA2&psc=1&refRID=A4EHF9Q0HQFPFM2MSEA2,1
p13,8/17/2020,1,1070175900,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A00629051DMQQ3A4348AJ&qualifier=1597638813&id=7215077386763871&widgetName=sp_detail&url=%2Fdp%2F1070175900%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
